Customer ID,Monetary,Recency,Frequency
13131.0,3279.77,23.0,7.0
13132.0,77.3,262.0,1.0
13133.0,200.45000000000002,274.0,3.0
13134.0,2422.28,86.0,6.0
13135.0,3371.45,197.0,2.0
13136.0,6097.900000000001,56.0,13.0
13137.0,7541.61,11.0,16.0
13138.0,1261.26,22.0,7.0
13139.0,8193.83,16.0,8.0
13140.0,1054.92,108.0,5.0
13141.0,7524.13,85.0,17.0
13142.0,307.09,19.0,1.0
13143.0,399.2,585.0,1.0
13144.0,135.35,333.0,2.0
13145.0,1124.77,40.0,7.0
13146.0,228.91,26.0,1.0
13147.0,712.8000000000001,10.0,4.0
13148.0,7999.610000000001,29.0,26.0
13149.0,1676.06,14.0,4.0
13150.0,435.02,484.0,3.0
13151.0,2396.16,296.0,3.0
13152.0,2114.98,417.0,7.0
13153.0,486.22,6.0,1.0
13154.0,997.4300000000001,399.0,3.0
13155.0,1370.48,33.0,6.0
13156.0,1586.54,385.0,3.0
13157.0,5667.71,49.0,9.0
13158.0,1508.18,95.0,5.0
13159.0,1371.25,9.0,4.0
13160.0,91.8,22.0,1.0
13161.0,472.13,313.0,2.0
13162.0,9116.94,122.0,16.0
13163.0,0.0,610.0,1.0
13164.0,297.46000000000004,569.0,2.0
13165.0,1451.16,46.0,3.0
13166.0,873.43,283.0,2.0
13167.0,1125.15,19.0,5.0
13168.0,1831.68,36.0,5.0
13169.0,840.08,64.0,3.0
13170.0,108.81,27.0,1.0
13171.0,426.81,22.0,3.0
13172.0,69.6,400.0,1.0
13173.0,2380.9700000000003,4.0,11.0
13174.0,7995.36,16.0,12.0
13175.0,793.1,582.0,2.0
13176.0,481.49,46.0,1.0
13177.0,512.2,65.0,2.0
13178.0,13997.89,26.0,21.0
13179.0,572.3100000000001,619.0,1.0
13180.0,86.10000000000001,607.0,1.0
13181.0,359.69,381.0,1.0
13182.0,121.18,45.0,1.0
13183.0,7010.88,8.0,15.0
13184.0,1616.45,15.0,10.0
13185.0,71.4,268.0,1.0
13186.0,1539.69,40.0,3.0
13187.0,322.65999999999997,337.0,4.0
13188.0,114.60000000000001,11.0,1.0
13189.0,260.68,19.0,2.0
13190.0,518.76,544.0,3.0
13191.0,164.69,658.0,1.0
13192.0,2544.53,95.0,6.0
13193.0,112.08,61.0,1.0
13194.0,472.78,136.0,2.0
13195.0,136.73,414.0,1.0
13196.0,3059.64,11.0,7.0
13197.0,373.01000000000005,610.0,1.0
13198.0,4912.28,10.0,8.0
13199.0,15936.3,4.0,67.0
13200.0,870.09,19.0,4.0
13201.0,1233.06,502.0,4.0
13202.0,1571.35,394.0,7.0
13203.0,2630.55,10.0,10.0
13204.0,966.6600000000001,731.0,1.0
13205.0,2803.2,443.0,1.0
13206.0,8211.0,400.0,13.0
13207.0,535.86,15.0,4.0
13208.0,1958.3,59.0,9.0
13209.0,8438.06,30.0,13.0
13210.0,353.48,94.0,1.0
13211.0,2596.32,10.0,10.0
13212.0,779.33,20.0,3.0
13213.0,3834.62,57.0,11.0
13214.0,3264.23,418.0,7.0
13215.0,81.6,402.0,1.0
13216.0,333.74,268.0,1.0
13217.0,266.12,122.0,4.0
13218.0,62.63999999999999,127.0,1.0
13219.0,76.23,618.0,1.0
13220.0,1336.0900000000001,78.0,5.0
13221.0,847.41,240.0,2.0
13222.0,88.5,577.0,1.0
13223.0,969.1200000000001,200.0,6.0
13224.0,2150.85,60.0,2.0
13225.0,15879.27,3.0,16.0
13226.0,312.46,273.0,2.0
13227.0,257.7,202.0,1.0
13228.0,358.0,81.0,1.0
13229.0,160.95,226.0,1.0
13230.0,6076.45,4.0,30.0
13232.0,1328.35,13.0,7.0
13233.0,1176.46,74.0,4.0
13234.0,346.5,673.0,2.0
13235.0,101.17000000000007,212.0,1.0
13236.0,727.27,25.0,2.0
13237.0,643.0,388.0,1.0
13238.0,986.73,17.0,6.0
13239.0,1579.84,262.0,5.0
13240.0,1398.44,96.0,8.0
13241.0,112.53,412.0,1.0
13242.0,699.4,112.0,7.0
13243.0,1220.38,203.0,5.0
13244.0,121.74000000000001,93.0,1.0
13245.0,989.22,51.0,2.0
13246.0,3242.0,18.0,11.0
13247.0,501.12,18.0,4.0
13248.0,465.68,125.0,2.0
13249.0,1608.93,92.0,9.0
13250.0,245.59,461.0,2.0
13251.0,252.68,402.0,1.0
13252.0,341.3,394.0,2.0
13253.0,2951.11,157.0,4.0
13254.0,51.410000000000004,376.0,1.0
13255.0,669.91,9.0,3.0
13256.0,0.0,14.0,1.0
13257.0,117.95,436.0,1.0
13258.0,1009.43,12.0,5.0
13259.0,1402.54,62.0,9.0
13260.0,557.62,61.0,1.0
13261.0,944.1,269.0,2.0
13262.0,573.45,263.0,3.0
13263.0,8676.2,1.0,39.0
13264.0,722.5600000000001,443.0,1.0
13265.0,2092.66,53.0,5.0
13266.0,5965.3,11.0,19.0
13267.0,9197.66,3.0,36.0
13268.0,3127.7,18.0,11.0
13269.0,8507.01,1.0,28.0
13270.0,590.0,366.0,1.0
13271.0,172.37,37.0,1.0
13272.0,276.56,31.0,2.0
13273.0,138.98,113.0,1.0
13274.0,360.85,409.0,1.0
13275.0,238.86,384.0,2.0
13276.0,1871.21,64.0,5.0
13277.0,523.3,16.0,7.0
13278.0,1428.2,41.0,4.0
13279.0,126.30000000000001,78.0,1.0
13280.0,2267.83,122.0,7.0
13281.0,306.45,439.0,1.0
13282.0,1228.89,18.0,4.0
13283.0,373.36,60.0,4.0
13284.0,196.15,331.0,1.0
13285.0,3364.59,23.0,6.0
13286.0,734.91,600.0,1.0
13287.0,519.67,603.0,3.0
13288.0,892.16,443.0,5.0
13289.0,307.95,724.0,1.0
13290.0,-208.63,438.0,1.0
13291.0,3270.79,156.0,11.0
13292.0,987.79,39.0,5.0
13293.0,1180.34,392.0,6.0
13294.0,1689.53,190.0,3.0
13295.0,1061.27,360.0,4.0
13296.0,792.51,137.0,6.0
13297.0,4352.67,8.0,7.0
13298.0,360.0,1.0,1.0
13299.0,1173.3,268.0,3.0
13300.0,1267.21,169.0,3.0
13301.0,618.09,104.0,4.0
13302.0,159.2,155.0,2.0
13303.0,61.72,400.0,1.0
13304.0,1120.79,351.0,4.0
13305.0,3616.41,4.0,16.0
13306.0,53.65,430.0,1.0
13307.0,273.34,120.0,3.0
13308.0,1652.47,23.0,4.0
13309.0,1706.3700000000001,7.0,6.0
13310.0,1492.8,28.0,5.0
13311.0,598.57,4.0,2.0
13312.0,124.75,451.0,1.0
13313.0,3423.27,22.0,12.0
13314.0,593.51,2.0,3.0
13315.0,310.26,689.0,1.0
13316.0,12656.18,37.0,10.0
13317.0,6068.531,66.0,19.0
13318.0,640.76,1.0,3.0
13319.0,20974.96,5.0,58.0
13320.0,2144.45,78.0,6.0
13321.0,567.36,72.0,2.0
13322.0,199.48000000000002,17.0,1.0
13323.0,787.85,3.0,5.0
13324.0,10421.369999999999,36.0,18.0
13325.0,675.3,82.0,1.0
13326.0,281.76,432.0,1.0
13327.0,8996.03,39.0,20.0
13328.0,1308.48,316.0,1.0
13329.0,4672.82,32.0,8.0
13330.0,2796.1,93.0,6.0
13331.0,262.4,402.0,1.0
13332.0,350.9,14.0,1.0
13333.0,1015.74,411.0,3.0
13334.0,6195.05,82.0,5.0
13336.0,795.12,77.0,1.0
13337.0,1548.55,546.0,1.0
13338.0,2223.62,158.0,4.0
13339.0,860.12,201.0,1.0
13340.0,22100.56,45.0,12.0
13341.0,775.85,261.0,1.0
13343.0,303.93,178.0,1.0
13344.0,2511.69,68.0,3.0
13345.0,377.6,288.0,1.0
13346.0,299.4,463.0,6.0
13347.0,341.36,70.0,1.0
13348.0,233.76,64.0,1.0
13349.0,247.32,11.0,1.0
13350.0,910.72,16.0,2.0
13351.0,373.94,66.0,1.0
13352.0,389.28,60.0,1.0
13354.0,743.53,71.0,1.0
13355.0,674.7,122.0,1.0
13356.0,768.24,80.0,1.0
13357.0,3805.5099999999998,257.0,5.0
13358.0,439.03,269.0,1.0
13359.0,1001.96,64.0,2.0
13360.0,1464.1,432.0,4.0
13361.0,1450.5,472.0,2.0
13362.0,5357.57,9.0,7.0
13363.0,1723.86,18.0,3.0
13364.0,0.0,71.0,1.0
13365.0,2164.32,34.0,2.0
13366.0,56.160000000000004,50.0,1.0
13367.0,510.20000000000005,432.0,1.0
13368.0,1086.1,257.0,4.0
13369.0,263.75,366.0,1.0
13370.0,721.32,372.0,1.0
13371.0,2271.46,505.0,2.0
13372.0,378.64,90.0,1.0
13373.0,7587.1900000000005,61.0,6.0
13374.0,422.8,415.0,2.0
13375.0,1786.48,89.0,2.0
13376.0,1019.76,99.0,3.0
13377.0,1495.43,397.0,2.0
13379.0,572.56,26.0,3.0
13380.0,62.4,433.0,1.0
13381.0,8185.02,32.0,12.0
13382.0,1387.58,281.0,5.0
13383.0,305.28000000000003,544.0,1.0
13384.0,6635.09,31.0,11.0
13385.0,534.57,330.0,1.0
13386.0,835.46,414.0,2.0
13387.0,186.94,417.0,1.0
13388.0,1135.7,131.0,3.0
13389.0,797.96,11.0,3.0
13390.0,544.08,75.0,1.0
13391.0,59.8,204.0,1.0
13392.0,91.14,677.0,1.0
13393.0,1105.85,584.0,4.0
13394.0,6323.88,2.0,19.0
13395.0,1180.23,185.0,3.0
13396.0,1325.29,29.0,2.0
13397.0,3094.11,73.0,10.0
13398.0,670.34,192.0,2.0
13399.0,275.4,464.0,3.0
13400.0,300.93,583.0,1.0
13402.0,1226.8500000000001,127.0,4.0
13403.0,229.5,18.0,3.0
13404.0,252.49,1.0,2.0
13405.0,1196.561,74.0,6.0
13406.0,557.22,427.0,2.0
13407.0,2111.89,579.0,3.0
13408.0,49315.022,2.0,106.0
13410.0,2172.51,24.0,9.0
13411.0,213.55,107.0,1.0
13412.0,487.34999999999997,620.0,1.0
13413.0,345.8,640.0,6.0
13414.0,2482.24,134.0,6.0
13415.0,665.42,473.0,4.0
13416.0,940.8000000000001,44.0,3.0
13417.0,1593.89,5.0,6.0
13418.0,11242.22,12.0,31.0
13419.0,221.06,64.0,1.0
13420.0,140.35,150.0,2.0
13421.0,4044.45,40.0,8.0
13422.0,2601.55,64.0,1.0
13423.0,217.03,429.0,1.0
13424.0,557.92,450.0,1.0
13425.0,3362.73,108.0,5.0
13426.0,8076.76,1.0,22.0
13427.0,1006.53,19.0,6.0
13428.0,478.54,10.0,3.0
13429.0,1006.8,11.0,4.0
13430.0,648.6899999999999,19.0,2.0
13431.0,3289.24,67.0,8.0
13432.0,439.1,571.0,2.0
13433.0,656.87,501.0,4.0
13434.0,1666.8600000000001,74.0,5.0
13435.0,4431.93,5.0,9.0
13436.0,196.89,2.0,1.0
13437.0,3408.06,14.0,7.0
13438.0,46.5,547.0,1.0
13439.0,986.61,255.0,3.0
13440.0,1213.95,423.0,7.0
13441.0,720.9,92.0,2.0
13442.0,419.87,667.0,3.0
13443.0,1240.71,449.0,6.0
13444.0,619.08,374.0,2.0
13445.0,241.89999999999998,626.0,1.0
13446.0,3608.86,430.0,11.0
13447.0,1104.23,23.0,3.0
13448.0,7952.81,17.0,13.0
13449.0,291.88,24.0,1.0
13450.0,4117.54,27.0,13.0
13451.0,7019.11,26.0,11.0
13452.0,729.8,259.0,3.0
13453.0,758.99,166.0,3.0
13454.0,219.87,641.0,1.0
13455.0,2080.88,25.0,6.0
13456.0,1737.8200000000002,18.0,6.0
13457.0,143.27,689.0,2.0
13458.0,11850.62,7.0,16.0
13459.0,1160.4099999999999,625.0,2.0
13460.0,183.44,29.0,2.0
13461.0,4138.5,39.0,6.0
13462.0,1145.6,253.0,5.0
13464.0,3083.89,58.0,6.0
13465.0,931.12,446.0,2.0
13466.0,952.25,184.0,5.0
13467.0,1071.91,11.0,2.0
13468.0,12494.38,2.0,72.0
13469.0,82.4,653.0,1.0
13470.0,165.0,99.0,2.0
13471.0,2501.84,1.0,4.0
13472.0,592.24,464.0,2.0
13473.0,2410.98,61.0,8.0
13474.0,646.59,236.0,3.0
13475.0,1431.78,191.0,4.0
13476.0,1915.77,179.0,5.0
13477.0,2806.12,38.0,11.0
13478.0,2068.03,469.0,5.0
13479.0,808.5,201.0,4.0
13480.0,627.82,417.0,2.0
13481.0,3803.09,46.0,11.0
13482.0,336.09,232.0,2.0
13483.0,140.34,66.0,1.0
13484.0,767.32,241.0,3.0
13485.0,2957.92,233.0,11.0
13486.0,1122.41,78.0,3.0
13487.0,846.87,58.0,5.0
13488.0,14131.81,17.0,23.0
13489.0,449.52,105.0,4.0
13490.0,154.25,654.0,1.0
13491.0,4467.66,52.0,27.0
13492.0,1269.84,136.0,3.0
13493.0,618.63,275.0,2.0
13494.0,316.26000000000005,312.0,1.0
13495.0,4790.41,8.0,10.0
13496.0,617.93,11.0,2.0
13497.0,1139.83,283.0,6.0
13498.0,327.38,730.0,1.0
13499.0,1146.96,18.0,5.0
13500.0,1436.3,23.0,4.0
13501.0,2840.26,288.0,3.0
13502.0,774.6,17.0,5.0
13503.0,1747.39,71.0,6.0
13504.0,295.93,64.0,1.0
13505.0,4282.88,73.0,4.0
13506.0,1308.53,316.0,5.0
13507.0,2479.16,3.0,4.0
13508.0,287.05,244.0,2.0
13509.0,1114.72,9.0,8.0
13510.0,4488.39,1.0,11.0
13511.0,244.61,677.0,1.0
13512.0,713.39,261.0,4.0
13513.0,796.99,127.0,3.0
13514.0,815.9000000000001,74.0,4.0
13515.0,1265.82,73.0,6.0
13516.0,1685.26,21.0,4.0
13517.0,2109.07,60.0,3.0
13518.0,627.16,86.0,1.0
13519.0,331.26,78.0,2.0
13520.0,6377.25,59.0,11.0
13521.0,1071.73,1.0,3.0
13522.0,125.80000000000001,30.0,1.0
13523.0,4325.07,33.0,6.0
13524.0,680.1800000000001,41.0,5.0
13525.0,628.78,15.0,2.0
13526.0,942.5999999999999,738.0,2.0
13527.0,4507.59,34.0,12.0
13529.0,307.76,79.0,2.0
13530.0,402.97999999999996,634.0,1.0
13531.0,1433.07,205.0,6.0
13532.0,210.31,34.0,1.0
13533.0,269.09,183.0,3.0
13534.0,7324.5,2.0,35.0
13535.0,89.5,403.0,1.0
13536.0,3444.39,1.0,7.0
13537.0,717.85,426.0,2.0
13538.0,3103.13,43.0,12.0
13539.0,1531.26,86.0,7.0
13540.0,632.39,467.0,3.0
13541.0,717.9,427.0,2.0
13542.0,3924.09,377.0,17.0
13543.0,1439.6100000000001,634.0,2.0
13544.0,781.7,40.0,6.0
13545.0,337.64,391.0,2.0
13546.0,1086.24,12.0,5.0
13547.0,167.08,408.0,1.0
13548.0,901.44,96.0,3.0
13549.0,1003.72,26.0,8.0
13550.0,342.55,383.0,1.0
13551.0,244.2,319.0,2.0
13552.0,6588.63,66.0,22.0
13553.0,499.6,675.0,1.0
13554.0,1547.46,380.0,7.0
13555.0,8798.99,74.0,13.0
13556.0,200.82,429.0,2.0
13557.0,2980.08,28.0,13.0
13558.0,594.52,6.0,4.0
13559.0,990.0,513.0,2.0
13560.0,171.42000000000002,7.0,1.0
13561.0,1803.4,216.0,11.0
13562.0,4838.18,82.0,8.0
13563.0,777.53,84.0,2.0
13564.0,15036.14,144.0,37.0
13565.0,414.8,19.0,3.0
13566.0,1688.6,41.0,5.0
13567.0,1074.19,428.0,4.0
13568.0,187.05,173.0,1.0
13569.0,726.54,17.0,4.0
13570.0,239.49,243.0,1.0
13571.0,4537.26,13.0,26.0
13572.0,1384.25,206.0,1.0
13573.0,904.52,50.0,6.0
13574.0,404.45,411.0,1.0
13575.0,732.0699999999999,23.0,5.0
13576.0,11167.0,10.0,28.0
13577.0,3346.62,25.0,11.0
13578.0,147.66,409.0,1.0
13579.0,1371.14,15.0,5.0
13580.0,107.75,406.0,1.0
13581.0,280.53000000000003,309.0,2.0
13582.0,241.68,390.0,2.0
13583.0,1445.031,156.0,2.0
13584.0,340.4,307.0,3.0
13585.0,674.46,531.0,3.0
13586.0,127.28,541.0,1.0
13587.0,1308.1,64.0,4.0
13588.0,2445.12,16.0,9.0
13589.0,1120.74,15.0,6.0
13590.0,6284.74,11.0,18.0
13591.0,2081.19,65.0,7.0
13592.0,247.95999999999998,36.0,4.0
13593.0,5444.81,108.0,14.0
13594.0,508.42,53.0,2.0
13595.0,784.48,517.0,3.0
13596.0,664.11,6.0,2.0
13597.0,372.21,400.0,2.0
13598.0,749.21,47.0,5.0
13599.0,9433.75,1.0,33.0
13600.0,518.42,312.0,2.0
13601.0,1159.99,45.0,4.0
13602.0,1025.17,65.0,4.0
13603.0,164.34,26.0,1.0
13604.0,713.39,659.0,1.0
13605.0,522.67,387.0,2.0
13606.0,276.75,29.0,3.0
13607.0,1058.1100000000001,40.0,2.0
13608.0,232.05,541.0,1.0
13609.0,167.35,593.0,1.0
13610.0,2071.96,12.0,14.0
13611.0,3259.4300000000003,89.0,10.0
13612.0,777.79,633.0,1.0
13613.0,1039.8500000000001,453.0,5.0
13614.0,2332.74,24.0,6.0
13615.0,6212.2300000000005,319.0,8.0
13616.0,283.85,568.0,2.0
13617.0,1263.8,40.0,8.0
13618.0,177.34,174.0,1.0
13619.0,224.94,545.0,2.0
13620.0,112.34,528.0,1.0
13621.0,213.85,117.0,1.0
13622.0,651.45,696.0,1.0
13623.0,2412.93,31.0,10.0
13624.0,427.18,388.0,1.0
13625.0,301.26,597.0,1.0
13626.0,689.49,253.0,2.0
13627.0,2217.55,59.0,7.0
13628.0,310.14,676.0,1.0
13629.0,13370.86,23.0,19.0
13630.0,1995.68,5.0,7.0
13631.0,3021.77,100.0,11.0
13632.0,3632.36,25.0,8.0
13634.0,4479.85,33.0,16.0
13635.0,2948.22,68.0,4.0
13636.0,941.62,37.0,5.0
13637.0,804.3,52.0,3.0
13638.0,122.64,16.0,1.0
13639.0,1346.27,74.0,2.0
13640.0,405.0,611.0,1.0
13641.0,921.82,641.0,5.0
13642.0,459.45,216.0,4.0
13643.0,2112.17,31.0,10.0
13644.0,2597.52,16.0,4.0
13645.0,252.1,120.0,1.0
13646.0,323.3,400.0,2.0
13647.0,3033.78,10.0,8.0
13648.0,1679.01,400.0,8.0
13649.0,1453.68,257.0,6.0
13650.0,3098.5,17.0,10.0
13651.0,208.95,35.0,3.0
13652.0,2262.05,46.0,5.0
13653.0,152.2,488.0,1.0
13654.0,6308.0,43.0,11.0
13655.0,2259.3,114.0,6.0
13656.0,1053.35,165.0,4.0
13657.0,382.14,11.0,2.0
13658.0,5772.07,10.0,9.0
13659.0,4706.43,206.0,12.0
13660.0,295.74,400.0,1.0
13661.0,325.24,603.0,1.0
13662.0,2166.63,86.0,11.0
13663.0,2013.6100000000001,179.0,5.0
13665.0,1711.6599999999999,386.0,3.0
13666.0,127.89999999999999,60.0,5.0
13667.0,299.05,149.0,1.0
13668.0,12607.68,3.0,35.0
13669.0,413.55,51.0,3.0
13670.0,349.7,75.0,1.0
13671.0,172.6,395.0,1.0
13672.0,162.07000000000002,301.0,3.0
13673.0,387.44,19.0,2.0
13674.0,215.88,433.0,1.0
13675.0,486.82000000000005,151.0,2.0
13676.0,153.15,539.0,2.0
13677.0,551.24,405.0,2.0
13678.0,232.6,152.0,1.0
13679.0,281.26,494.0,3.0
13680.0,9899.56,1.0,12.0
13681.0,827.83,18.0,4.0
13682.0,59.5,187.0,1.0
13683.0,258.6,458.0,1.0
13684.0,544.42,286.0,4.0
13685.0,3119.44,3.0,7.0
13686.0,409.04,183.0,3.0
13687.0,11880.84,438.0,1.0
13688.0,375.5,635.0,1.0
13689.0,1259.5,63.0,2.0
13690.0,172.25,59.0,1.0
13691.0,212.78,396.0,1.0
13692.0,3016.4500000000003,25.0,5.0
13693.0,1948.32,374.0,9.0
13694.0,190020.84,4.0,143.0
13695.0,2770.73,31.0,16.0
13696.0,2008.7,422.0,3.0
13697.0,151.29999999999998,39.0,1.0
13698.0,451.73,597.0,2.0
13699.0,711.4,155.0,2.0
13700.0,2569.7200000000003,26.0,13.0
13701.0,159.55,447.0,1.0
13702.0,135.18,446.0,1.0
13703.0,99.5,318.0,2.0
13704.0,2295.31,5.0,9.0
13705.0,1717.19,8.0,7.0
13706.0,631.17,303.0,2.0
13707.0,3365.86,267.0,5.0
13708.0,285.33,271.0,1.0
13709.0,7492.41,4.0,18.0
13710.0,509.52,32.0,3.0
13711.0,1632.6100000000001,219.0,9.0
13712.0,766.42,247.0,2.0
13713.0,740.76,408.0,3.0
13714.0,161.35,465.0,1.0
13715.0,8108.09,281.0,17.0
13716.0,138.28,269.0,1.0
13717.0,1748.05,32.0,8.0
13718.0,306.55,246.0,2.0
13719.0,2783.08,15.0,11.0
13720.0,799.9,117.0,4.0
13721.0,741.54,36.0,2.0
13722.0,5629.16,132.0,10.0
13723.0,1194.08,217.0,6.0
13724.0,213.01,637.0,1.0
13725.0,1809.81,50.0,8.0
13726.0,1079.6599999999999,39.0,2.0
13727.0,1061.4,29.0,8.0
13728.0,2855.17,37.0,16.0
13729.0,676.4300000000001,436.0,3.0
13730.0,752.6,136.0,2.0
13731.0,610.59,219.0,2.0
13732.0,491.86,28.0,1.0
13733.0,484.53000000000003,411.0,2.0
13734.0,3445.34,509.0,4.0
13735.0,9422.36,25.0,13.0
13736.0,2701.27,5.0,7.0
13737.0,339.59999999999997,200.0,1.0
13738.0,434.78000000000003,396.0,1.0
13739.0,292.2,18.0,2.0
13740.0,1582.77,241.0,5.0
13741.0,666.33,72.0,3.0
13742.0,3079.27,17.0,12.0
13743.0,1340.1499999999999,3.0,7.0
13744.0,1080.52,95.0,2.0
13745.0,761.27,162.0,2.0
13746.0,176.69,414.0,1.0
13747.0,169.79999999999998,374.0,2.0
13748.0,2064.35,96.0,9.0
13750.0,3563.6,54.0,11.0
13751.0,296.25,288.0,1.0
13752.0,1579.8300000000002,124.0,7.0
13753.0,2094.57,288.0,4.0
13754.0,447.05,152.0,3.0
13755.0,2101.39,4.0,9.0
13756.0,8595.65,2.0,23.0
13757.0,195.55,675.0,1.0
13758.0,8544.29,12.0,15.0
13759.0,659.4100000000001,33.0,2.0
13760.0,1358.6399999999999,54.0,5.0
13761.0,1952.17,50.0,6.0
13762.0,2165.76,219.0,5.0
13763.0,5181.99,63.0,3.0
13764.0,2919.62,71.0,6.0
13765.0,352.821,653.0,1.0
13766.0,190.35,495.0,1.0
13767.0,33480.82,2.0,73.0
13768.0,758.07,727.0,2.0
13769.0,5444.33,2.0,20.0
13770.0,785.37,422.0,4.0
13771.0,5726.07,64.0,9.0
13772.0,3080.52,34.0,8.0
13773.0,301.54,397.0,2.0
13774.0,345.0,82.0,1.0
13775.0,1049.66,591.0,1.0
13776.0,-340.17,428.0,2.0
13777.0,49218.41,1.0,61.0
13778.0,1116.54,103.0,4.0
13779.0,161.13,516.0,1.0
13780.0,732.07,7.0,3.0
13781.0,770.88,251.0,3.0
13782.0,1778.1299999999999,13.0,13.0
13783.0,1542.09,488.0,4.0
13784.0,2897.18,10.0,14.0
13785.0,542.49,429.0,4.0
13786.0,2505.46,367.0,6.0
13787.0,1173.7,76.0,6.0
13788.0,3.75,505.0,1.0
13789.0,239.45999999999998,388.0,1.0
13790.0,348.8,4.0,1.0
13791.0,1047.68,128.0,2.0
13792.0,383.95,66.0,3.0
13793.0,96.0,647.0,1.0
13794.0,126.03,547.0,1.0
13795.0,836.3,388.0,4.0
13796.0,289.7,499.0,1.0
13797.0,1168.45,437.0,3.0
13798.0,73166.92,1.0,110.0
13799.0,2039.82,117.0,9.0
13800.0,1679.56,310.0,3.0
13801.0,324.8,67.0,1.0
13802.0,25491.56,139.0,19.0
13803.0,1319.1100000000001,255.0,3.0
13804.0,3161.12,31.0,9.0
13805.0,924.6,52.0,2.0
13806.0,256.38,64.0,1.0
13807.0,397.3,367.0,3.0
13808.0,1747.66,6.0,5.0
13809.0,679.7,305.0,3.0
13810.0,899.51,29.0,3.0
13811.0,591.75,184.0,3.0
13812.0,539.0,42.0,3.0
13813.0,2686.42,40.0,8.0
13814.0,2239.07,92.0,3.0
13815.0,7285.79,22.0,8.0
13816.0,555.04,24.0,2.0
13817.0,382.98,29.0,2.0
13818.0,61.28,430.0,1.0
13819.0,2631.1,302.0,6.0
13820.0,632.5,418.0,3.0
13821.0,1355.38,145.0,6.0
13822.0,632.0,6.0,2.0
13823.0,3358.55,19.0,7.0
13824.0,3273.36,33.0,12.0
13825.0,255.59,622.0,2.0
13826.0,174.65,176.0,1.0
13827.0,409.8,58.0,3.0
13828.0,209.49,22.0,1.0
13829.0,0.0,421.0,1.0
13830.0,135.95000000000002,582.0,1.0
13831.0,6571.139999999999,16.0,18.0
13832.0,598.64,19.0,2.0
13833.0,700.41,159.0,2.0
13834.0,247.89,577.0,2.0
13835.0,1044.82,25.0,7.0
13836.0,602.52,399.0,2.0
13837.0,266.59000000000003,212.0,2.0
13838.0,1690.07,6.0,10.0
13839.0,139.95000000000002,486.0,1.0
13840.0,651.4,416.0,1.0
13841.0,85.0,253.0,1.0
13842.0,5294.39,59.0,18.0
13843.0,319.75,381.0,1.0
13844.0,361.62,11.0,1.0
13845.0,312.98,65.0,1.0
13846.0,1290.34,25.0,4.0
13847.0,310.72,720.0,1.0
13848.0,3015.0,92.0,8.0
13849.0,3443.8,52.0,5.0
13850.0,1586.81,129.0,1.0
13851.0,4516.76,96.0,8.0
13852.0,170.45000000000002,611.0,1.0
13853.0,1056.94,57.0,1.0
13854.0,11848.81,9.0,39.0
13855.0,1253.94,501.0,4.0
13856.0,1058.88,169.0,11.0
13857.0,997.11,393.0,6.0
13858.0,216.17,57.0,1.0
13859.0,515.86,326.0,2.0
13860.0,1240.0,1.0,5.0
13861.0,251.31,429.0,2.0
13862.0,2534.04,18.0,9.0
13863.0,1217.63,248.0,4.0
13864.0,662.4000000000001,387.0,1.0
13865.0,501.56,58.0,4.0
13866.0,145.67000000000002,74.0,1.0
13867.0,1005.09,31.0,3.0
13868.0,3192.54,7.0,2.0
13869.0,7996.87,123.0,10.0
13870.0,5689.84,2.0,15.0
13871.0,7804.95,23.0,17.0
13872.0,891.32,527.0,3.0
13873.0,1031.02,120.0,8.0
13874.0,1989.2,358.0,7.0
13875.0,4814.37,54.0,14.0
13876.0,122.7,64.0,1.0
13877.0,446.33,86.0,3.0
13878.0,2416.9,55.0,4.0
13879.0,395.5,646.0,1.0
13880.0,4293.86,21.0,17.0
13881.0,44392.5,4.0,43.0
13882.0,1131.28,3.0,5.0
13883.0,6342.74,11.0,15.0
13884.0,1788.93,7.0,10.0
13885.0,506.8,189.0,2.0
13886.0,243.56,71.0,1.0
13887.0,349.55,204.0,1.0
13888.0,2001.59,120.0,7.0
13889.0,1855.73,93.0,6.0
13890.0,2858.73,1.0,14.0
13891.0,859.21,378.0,3.0
13892.0,1267.6499999999999,27.0,6.0
13893.0,821.1,298.0,1.0
13894.0,535.97,24.0,3.0
13895.0,3923.62,28.0,6.0
13896.0,388.55,626.0,1.0
13897.0,1160.72,50.0,3.0
13898.0,686.4,326.0,2.0
13899.0,388.52,16.0,2.0
13900.0,1608.09,183.0,6.0
13901.0,5599.34,72.0,15.0
13902.0,30411.26,632.0,5.0
13903.0,165.45000000000002,400.0,1.0
13904.0,332.64,37.0,2.0
13905.0,244.45,733.0,1.0
13906.0,42.0,409.0,1.0
13907.0,136.8,692.0,1.0
13908.0,2347.05,80.0,4.0
13909.0,282.85,423.0,2.0
13911.0,4200.04,57.0,20.0
13912.0,124.95,424.0,1.0
13913.0,42.22,507.0,1.0
13914.0,613.95,12.0,2.0
13915.0,31.200000000000003,394.0,1.0
13916.0,1260.51,464.0,4.0
13917.0,272.04,50.0,2.0
13918.0,1212.8400000000001,50.0,2.0
13919.0,1326.03,59.0,4.0
13920.0,1734.88,432.0,4.0
13921.0,720.75,402.0,4.0
13922.0,824.7,352.0,3.0
13923.0,351.13,54.0,1.0
13924.0,1682.08,2.0,6.0
